"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 28 01:20:45 GMT 2024","Sun Apr 28 01:20:49 GMT 2024","3896","webkit","registration.spec.ts","Registration page","","","should have validation",""
"passed","Sun Apr 28 01:18:59 GMT 2024","Sun Apr 28 01:19:02 GMT 2024","3138","webkit","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"failed","Sun Apr 28 01:16:59 GMT 2024","Sun Apr 28 01:17:03 GMT 2024","4439","firefox","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun Apr 28 01:17:42 GMT 2024","Sun Apr 28 01:17:46 GMT 2024","3535","firefox","registration.spec.ts","Registration page","","","should have disabled submit button if form is empty",""
"passed","Sun Apr 28 01:14:29 GMT 2024","Sun Apr 28 01:14:32 GMT 2024","2583","chromium","login.spec.ts","Login form","","","should do password visible on eye button click",""
"failed","Sun Apr 28 01:18:41 GMT 2024","Sun Apr 28 01:18:44 GMT 2024","3137","webkit","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun Apr 28 01:13:57 GMT 2024","Sun Apr 28 01:13:57 GMT 2024","181","chromium","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"broken","Sun Apr 28 01:15:37 GMT 2024","Sun Apr 28 01:16:07 GMT 2024","30182","chromium","registration.spec.ts","Registration page","","","should register with right data",""
"failed","Sun Apr 28 01:18:52 GMT 2024","Sun Apr 28 01:18:55 GMT 2024","3140","webkit","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"passed","Sun Apr 28 01:16:34 GMT 2024","Sun Apr 28 01:16:40 GMT 2024","5693","firefox","dashboard.spec.ts","","","","Create login context",""
"passed","Sun Apr 28 01:18:08 GMT 2024","Sun Apr 28 01:18:12 GMT 2024","4630","firefox","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"failed","Sun Apr 28 01:17:14 GMT 2024","Sun Apr 28 01:17:18 GMT 2024","4444","firefox","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"passed","Sun Apr 28 01:18:16 GMT 2024","Sun Apr 28 01:18:29 GMT 2024","12967","webkit","dashboard.spec.ts","","","","Create login context",""
"passed","Sun Apr 28 01:14:17 GMT 2024","Sun Apr 28 01:14:20 GMT 2024","2843","chromium","login.spec.ts","Login form","","","should show errors, if fields empty",""
"failed","Sun Apr 28 01:16:45 GMT 2024","Sun Apr 28 01:16:48 GMT 2024","3288","firefox","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"failed","Sun Apr 28 01:14:05 GMT 2024","Sun Apr 28 01:14:08 GMT 2024","2582","chromium","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun Apr 28 01:18:32 GMT 2024","Sun Apr 28 01:18:32 GMT 2024","145","webkit","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Sun Apr 28 01:18:32 GMT 2024","Sun Apr 28 01:18:32 GMT 2024","146","webkit","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Sun Apr 28 01:16:50 GMT 2024","Sun Apr 28 01:16:50 GMT 2024","185","firefox","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Sun Apr 28 01:21:04 GMT 2024","Sun Apr 28 01:21:08 GMT 2024","4247","webkit","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"broken","Sun Apr 28 01:20:09 GMT 2024","Sun Apr 28 01:20:40 GMT 2024","30137","webkit","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Sun Apr 28 01:16:31 GMT 2024","Sun Apr 28 01:16:34 GMT 2024","2558","chromium","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"passed","Sun Apr 28 01:17:19 GMT 2024","Sun Apr 28 01:17:23 GMT 2024","4103","firefox","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Sun Apr 28 01:18:12 GMT 2024","Sun Apr 28 01:18:15 GMT 2024","3110","firefox","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"failed","Sun Apr 28 01:13:56 GMT 2024","Sun Apr 28 01:13:57 GMT 2024","229","chromium","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun Apr 28 01:16:28 GMT 2024","Sun Apr 28 01:16:31 GMT 2024","3325","chromium","registration.spec.ts","Registration page","","","should have terms and privacy links",""
