"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun May 26 01:19:05 GMT 2024","Sun May 26 01:19:08 GMT 2024","3482","firefox","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun May 26 01:21:57 GMT 2024","Sun May 26 01:22:02 GMT 2024","4821","firefox","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"passed","Sun May 26 01:23:17 GMT 2024","Sun May 26 01:23:21 GMT 2024","4707","webkit","registration.spec.ts","Registration page","","","should have validation",""
"passed","Sun May 26 01:21:31 GMT 2024","Sun May 26 01:21:35 GMT 2024","4583","firefox","registration.spec.ts","Registration page","","","should have disabled submit button if form is empty",""
"passed","Sun May 26 01:21:35 GMT 2024","Sun May 26 01:21:39 GMT 2024","4020","firefox","registration.spec.ts","Registration page","","","should have validation",""
"passed","Sun May 26 01:19:08 GMT 2024","Sun May 26 01:19:10 GMT 2024","1126","firefox","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"passed","Sun May 26 01:22:56 GMT 2024","Sun May 26 01:23:12 GMT 2024","16819","webkit","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Sun May 26 01:16:12 GMT 2024","Sun May 26 01:16:18 GMT 2024","6174","chromium","dashboard.spec.ts","","","","Create login context",""
"passed","Sun May 26 01:16:41 GMT 2024","Sun May 26 01:16:45 GMT 2024","3337","chromium","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Sun May 26 01:18:31 GMT 2024","Sun May 26 01:18:34 GMT 2024","3609","chromium","registration.spec.ts","Registration page","","","should have validation",""
"failed","Sun May 26 01:19:35 GMT 2024","Sun May 26 01:19:40 GMT 2024","4567","firefox","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"failed","Sun May 26 01:22:24 GMT 2024","Sun May 26 01:22:28 GMT 2024","4053","webkit","login.spec.ts","Login form","","","should login with right creds",""
"failed","Sun May 26 01:16:29 GMT 2024","Sun May 26 01:16:31 GMT 2024","2747","chromium","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun May 26 01:16:45 GMT 2024","Sun May 26 01:16:47 GMT 2024","2720","chromium","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"failed","Sun May 26 01:19:20 GMT 2024","Sun May 26 01:19:25 GMT 2024","4625","firefox","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun May 26 01:22:46 GMT 2024","Sun May 26 01:22:51 GMT 2024","4116","webkit","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"failed","Sun May 26 01:16:20 GMT 2024","Sun May 26 01:16:20 GMT 2024","316","chromium","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun May 26 01:16:21 GMT 2024","Sun May 26 01:16:21 GMT 2024","115","chromium","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Sun May 26 01:19:10 GMT 2024","Sun May 26 01:19:10 GMT 2024","280","firefox","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Sun May 26 01:23:44 GMT 2024","Sun May 26 01:23:48 GMT 2024","3876","webkit","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
