"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Apr 26 01:01:15 GMT 2024","Fri Apr 26 01:01:19 GMT 2024","4027","firefox","registration.spec.ts","Registration page","","","should show message if user already exist",""
"failed","Fri Apr 26 00:59:48 GMT 2024","Fri Apr 26 00:59:52 GMT 2024","4418","chromium","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Fri Apr 26 00:58:39 GMT 2024","Fri Apr 26 00:59:01 GMT 2024","21847","chromium","dashboard.spec.ts","","","","Create login context",""
"passed","Fri Apr 26 00:59:38 GMT 2024","Fri Apr 26 00:59:40 GMT 2024","2771","chromium","registration.spec.ts","Registration page","","","should have validation",""
"passed","Fri Apr 26 00:59:59 GMT 2024","Fri Apr 26 01:00:04 GMT 2024","4569","firefox","dashboard.spec.ts","","","","Create login context",""
"passed","Fri Apr 26 01:00:39 GMT 2024","Fri Apr 26 01:00:47 GMT 2024","8306","firefox","login.spec.ts","Login form","","","should show errors, if fields empty",""
"failed","Fri Apr 26 01:00:35 GMT 2024","Fri Apr 26 01:00:38 GMT 2024","3869","firefox","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"passed","Fri Apr 26 00:59:03 GMT 2024","Fri Apr 26 00:59:03 GMT 2024","43","chromium","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"failed","Fri Apr 26 00:59:19 GMT 2024","Fri Apr 26 00:59:21 GMT 2024","2076","chromium","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"passed","Fri Apr 26 01:00:53 GMT 2024","Fri Apr 26 01:00:57 GMT 2024","4163","firefox","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Fri Apr 26 00:59:30 GMT 2024","Fri Apr 26 00:59:35 GMT 2024","5482","chromium","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Fri Apr 26 01:00:13 GMT 2024","Fri Apr 26 01:00:13 GMT 2024","300","firefox","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Fri Apr 26 01:03:41 GMT 2024","Fri Apr 26 01:03:44 GMT 2024","3237","webkit","registration.spec.ts","Registration page","","","should have disabled submit button if form is empty",""
"passed","Fri Apr 26 00:59:57 GMT 2024","Fri Apr 26 00:59:59 GMT 2024","2062","chromium","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"passed","Fri Apr 26 01:00:13 GMT 2024","Fri Apr 26 01:00:14 GMT 2024","174","firefox","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Fri Apr 26 01:01:36 GMT 2024","Fri Apr 26 01:01:36 GMT 2024","141","webkit","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Fri Apr 26 01:00:50 GMT 2024","Fri Apr 26 01:00:52 GMT 2024","2607","firefox","login.spec.ts","Login form","","","should do password visible on eye button click",""
