"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 09 01:23:50 GMT 2024","Sun Jun 09 01:23:54 GMT 2024","3468","webkit","login.spec.ts","Login form","","","should login with right creds",""
"failed","Sun Jun 09 01:18:57 GMT 2024","Sun Jun 09 01:18:57 GMT 2024","318","chromium","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun Jun 09 01:21:22 GMT 2024","Sun Jun 09 01:21:26 GMT 2024","3694","firefox","dashboard.spec.ts","","","","Create login context",""
"failed","Sun Jun 09 01:25:45 GMT 2024","Sun Jun 09 01:25:48 GMT 2024","3368","webkit","registration.spec.ts","Registration page","","","should show message if user already exist",""
"failed","Sun Jun 09 01:23:41 GMT 2024","Sun Jun 09 01:23:41 GMT 2024","451","webkit","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"failed","Sun Jun 09 01:19:12 GMT 2024","Sun Jun 09 01:19:14 GMT 2024","2055","chromium","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"failed","Sun Jun 09 01:19:04 GMT 2024","Sun Jun 09 01:19:06 GMT 2024","2073","chromium","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun Jun 09 01:19:19 GMT 2024","Sun Jun 09 01:19:22 GMT 2024","2362","chromium","login.spec.ts","Login form","","","should do password visible on eye button click",""
"passed","Sun Jun 09 01:22:06 GMT 2024","Sun Jun 09 01:22:08 GMT 2024","2552","firefox","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"passed","Sun Jun 09 01:24:06 GMT 2024","Sun Jun 09 01:24:09 GMT 2024","3579","webkit","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Sun Jun 09 01:21:36 GMT 2024","Sun Jun 09 01:21:36 GMT 2024","260","firefox","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Sun Jun 09 01:20:59 GMT 2024","Sun Jun 09 01:21:01 GMT 2024","2785","chromium","registration.spec.ts","Registration page","","","should have disabled submit button if form is empty",""
"passed","Sun Jun 09 01:18:58 GMT 2024","Sun Jun 09 01:18:58 GMT 2024","110","chromium","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"broken","Sun Jun 09 01:20:27 GMT 2024","Sun Jun 09 01:20:57 GMT 2024","30437","chromium","registration.spec.ts","Registration page","","","should register with right data",""
