"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 02 01:18:38 GMT 2024","Sun Jun 02 01:18:41 GMT 2024","3153","chromium","registration.spec.ts","Registration page","","","should have validation",""
"passed","Sun Jun 02 01:19:00 GMT 2024","Sun Jun 02 01:19:04 GMT 2024","4865","firefox","dashboard.spec.ts","","","","Create login context",""
"failed","Sun Jun 02 01:21:49 GMT 2024","Sun Jun 02 01:21:53 GMT 2024","4097","firefox","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Sun Jun 02 01:21:54 GMT 2024","Sun Jun 02 01:21:59 GMT 2024","4261","firefox","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"failed","Sun Jun 02 01:19:10 GMT 2024","Sun Jun 02 01:19:13 GMT 2024","3493","firefox","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun Jun 02 01:22:13 GMT 2024","Sun Jun 02 01:22:14 GMT 2024","271","webkit","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Sun Jun 02 01:16:33 GMT 2024","Sun Jun 02 01:16:33 GMT 2024","117","chromium","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"broken","Sun Jun 02 01:20:58 GMT 2024","Sun Jun 02 01:21:29 GMT 2024","31009","firefox","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Sun Jun 02 01:16:53 GMT 2024","Sun Jun 02 01:16:56 GMT 2024","2214","chromium","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"failed","Sun Jun 02 01:22:22 GMT 2024","Sun Jun 02 01:22:26 GMT 2024","3454","webkit","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun Jun 02 01:22:13 GMT 2024","Sun Jun 02 01:22:13 GMT 2024","385","webkit","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"passed","Sun Jun 02 01:19:42 GMT 2024","Sun Jun 02 01:19:46 GMT 2024","3733","firefox","login.spec.ts","Login form","","","should show errors, if fields empty",""
"failed","Sun Jun 02 01:18:50 GMT 2024","Sun Jun 02 01:18:52 GMT 2024","2523","chromium","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Sun Jun 02 01:22:02 GMT 2024","Sun Jun 02 01:22:10 GMT 2024","8084","webkit","dashboard.spec.ts","","","","Create login context",""
"broken","Sun Jun 02 01:18:03 GMT 2024","Sun Jun 02 01:18:34 GMT 2024","30482","chromium","registration.spec.ts","Registration page","","","should register with right data",""
