"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 25 01:04:27 GMT 2024","Thu Apr 25 01:04:27 GMT 2024","322","firefox","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Thu Apr 25 01:07:58 GMT 2024","Thu Apr 25 01:08:01 GMT 2024","2582","webkit","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"failed","Thu Apr 25 01:04:54 GMT 2024","Thu Apr 25 01:04:59 GMT 2024","4701","firefox","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"passed","Thu Apr 25 01:03:48 GMT 2024","Thu Apr 25 01:03:51 GMT 2024","3011","chromium","registration.spec.ts","Registration page","","","should have disabled submit button if form is empty",""
"passed","Thu Apr 25 01:04:26 GMT 2024","Thu Apr 25 01:04:27 GMT 2024","927","firefox","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"broken","Thu Apr 25 01:06:17 GMT 2024","Thu Apr 25 01:06:47 GMT 2024","30849","firefox","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Thu Apr 25 01:07:34 GMT 2024","Thu Apr 25 01:07:34 GMT 2024","237","webkit","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"failed","Thu Apr 25 01:04:02 GMT 2024","Thu Apr 25 01:04:06 GMT 2024","3745","chromium","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Thu Apr 25 01:05:08 GMT 2024","Thu Apr 25 01:05:11 GMT 2024","2724","firefox","login.spec.ts","Login form","","","should do password visible on eye button click",""
"failed","Thu Apr 25 01:04:37 GMT 2024","Thu Apr 25 01:04:42 GMT 2024","5144","firefox","login.spec.ts","Login form","","","should login with right creds",""
"passed","Thu Apr 25 01:07:18 GMT 2024","Thu Apr 25 01:07:21 GMT 2024","3086","firefox","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"passed","Thu Apr 25 01:06:53 GMT 2024","Thu Apr 25 01:06:56 GMT 2024","3767","firefox","registration.spec.ts","Registration page","","","should have validation",""
"failed","Thu Apr 25 01:01:45 GMT 2024","Thu Apr 25 01:01:46 GMT 2024","231","chromium","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Thu Apr 25 01:08:01 GMT 2024","Thu Apr 25 01:08:04 GMT 2024","2613","webkit","login.spec.ts","Login form","","","should do password visible on eye button click",""
"passed","Thu Apr 25 01:04:13 GMT 2024","Thu Apr 25 01:04:18 GMT 2024","4285","firefox","dashboard.spec.ts","","","","Create login context",""
"passed","Thu Apr 25 01:02:09 GMT 2024","Thu Apr 25 01:02:12 GMT 2024","2892","chromium","login.spec.ts","Login form","","","should do password visible on eye button click",""
"passed","Thu Apr 25 01:07:34 GMT 2024","Thu Apr 25 01:07:35 GMT 2024","145","webkit","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Thu Apr 25 01:07:56 GMT 2024","Thu Apr 25 01:07:58 GMT 2024","2923","webkit","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Thu Apr 25 01:08:12 GMT 2024","Thu Apr 25 01:08:16 GMT 2024","3402","webkit","registration.spec.ts","Registration page","","","should have validation",""
"failed","Thu Apr 25 01:07:53 GMT 2024","Thu Apr 25 01:07:55 GMT 2024","2589","webkit","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"passed","Thu Apr 25 01:08:05 GMT 2024","Thu Apr 25 01:08:09 GMT 2024","4627","webkit","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Thu Apr 25 01:01:46 GMT 2024","Thu Apr 25 01:01:46 GMT 2024","167","chromium","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"passed","Thu Apr 25 01:08:35 GMT 2024","Thu Apr 25 01:08:38 GMT 2024","2580","webkit","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"failed","Thu Apr 25 01:01:53 GMT 2024","Thu Apr 25 01:01:56 GMT 2024","2912","chromium","login.spec.ts","Login form","","","should login with right creds",""
"failed","Thu Apr 25 01:04:22 GMT 2024","Thu Apr 25 01:04:26 GMT 2024","3291","firefox","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Thu Apr 25 01:01:46 GMT 2024","Thu Apr 25 01:01:46 GMT 2024","44","chromium","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"failed","Thu Apr 25 01:07:43 GMT 2024","Thu Apr 25 01:07:46 GMT 2024","2605","webkit","login.spec.ts","Login form","","","should login with right creds",""
"passed","Thu Apr 25 01:02:07 GMT 2024","Thu Apr 25 01:02:09 GMT 2024","2176","chromium","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"failed","Thu Apr 25 01:07:08 GMT 2024","Thu Apr 25 01:07:12 GMT 2024","4307","firefox","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Thu Apr 25 01:07:14 GMT 2024","Thu Apr 25 01:07:18 GMT 2024","4052","firefox","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"passed","Thu Apr 25 01:04:11 GMT 2024","Thu Apr 25 01:04:13 GMT 2024","2143","chromium","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"failed","Thu Apr 25 01:07:33 GMT 2024","Thu Apr 25 01:07:34 GMT 2024","316","webkit","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Thu Apr 25 01:02:05 GMT 2024","Thu Apr 25 01:02:07 GMT 2024","2435","chromium","login.spec.ts","Login form","","","should show errors, if fields empty",""
"broken","Thu Apr 25 01:03:17 GMT 2024","Thu Apr 25 01:03:47 GMT 2024","30163","chromium","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Thu Apr 25 01:06:49 GMT 2024","Thu Apr 25 01:06:53 GMT 2024","3721","firefox","registration.spec.ts","Registration page","","","should have disabled submit button if form is empty",""
