"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 14 01:21:37 GMT 2024","Sun Jul 14 01:21:39 GMT 2024","2077","chromium","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun Jul 14 01:26:16 GMT 2024","Sun Jul 14 01:26:19 GMT 2024","3317","webkit","login.spec.ts","Login form","","","should do password visible on eye button click",""
"failed","Sun Jul 14 01:21:29 GMT 2024","Sun Jul 14 01:21:29 GMT 2024","288","chromium","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun Jul 14 01:22:36 GMT 2024","Sun Jul 14 01:22:40 GMT 2024","4094","firefox","dashboard.spec.ts","","","","Create login context",""
"passed","Sun Jul 14 01:21:30 GMT 2024","Sun Jul 14 01:21:30 GMT 2024","252","chromium","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"passed","Sun Jul 14 01:28:21 GMT 2024","Sun Jul 14 01:28:25 GMT 2024","4278","webkit","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"passed","Sun Jul 14 01:21:30 GMT 2024","Sun Jul 14 01:21:30 GMT 2024","110","chromium","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Sun Jul 14 01:26:09 GMT 2024","Sun Jul 14 01:26:13 GMT 2024","3705","webkit","login.spec.ts","Login form","","","should show errors, if fields empty",""
"failed","Sun Jul 14 01:25:23 GMT 2024","Sun Jul 14 01:25:27 GMT 2024","3990","firefox","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Sun Jul 14 01:28:25 GMT 2024","Sun Jul 14 01:28:28 GMT 2024","3091","webkit","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"passed","Sun Jul 14 01:22:15 GMT 2024","Sun Jul 14 01:22:18 GMT 2024","3046","chromium","registration.spec.ts","Registration page","","","should have validation",""
"passed","Sun Jul 14 01:22:31 GMT 2024","Sun Jul 14 01:22:34 GMT 2024","2949","chromium","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"passed","Sun Jul 14 01:21:48 GMT 2024","Sun Jul 14 01:21:50 GMT 2024","2640","chromium","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Sun Jul 14 01:22:50 GMT 2024","Sun Jul 14 01:22:51 GMT 2024","255","firefox","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"failed","Sun Jul 14 01:25:44 GMT 2024","Sun Jul 14 01:25:44 GMT 2024","449","webkit","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun Jul 14 01:28:02 GMT 2024","Sun Jul 14 01:28:06 GMT 2024","3989","webkit","registration.spec.ts","Registration page","","","should have validation",""
"passed","Sun Jul 14 01:23:21 GMT 2024","Sun Jul 14 01:23:23 GMT 2024","2792","firefox","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"passed","Sun Jul 14 01:25:45 GMT 2024","Sun Jul 14 01:25:45 GMT 2024","285","webkit","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Sun Jul 14 01:23:17 GMT 2024","Sun Jul 14 01:23:21 GMT 2024","3719","firefox","login.spec.ts","Login form","","","should show errors, if fields empty",""
"failed","Sun Jul 14 01:21:45 GMT 2024","Sun Jul 14 01:21:47 GMT 2024","2251","chromium","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
