"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 12 01:18:07 GMT 2024","Sun May 12 01:18:12 GMT 2024","4478","firefox","dashboard.spec.ts","","","","Create login context",""
"broken","Sun May 12 01:17:10 GMT 2024","Sun May 12 01:17:40 GMT 2024","30487","chromium","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Sun May 12 01:15:59 GMT 2024","Sun May 12 01:16:02 GMT 2024","2638","chromium","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"failed","Sun May 12 01:15:36 GMT 2024","Sun May 12 01:15:36 GMT 2024","296","chromium","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"failed","Sun May 12 01:21:07 GMT 2024","Sun May 12 01:21:11 GMT 2024","3798","webkit","login.spec.ts","Login form","","","should login with right creds",""
"broken","Sun May 12 01:22:42 GMT 2024","Sun May 12 01:23:13 GMT 2024","30904","webkit","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Sun May 12 01:18:59 GMT 2024","Sun May 12 01:19:02 GMT 2024","3086","firefox","login.spec.ts","Login form","","","should do password visible on eye button click",""
"passed","Sun May 12 01:18:52 GMT 2024","Sun May 12 01:18:56 GMT 2024","4157","firefox","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Sun May 12 01:20:09 GMT 2024","Sun May 12 01:20:17 GMT 2024","7940","firefox","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Sun May 12 01:18:21 GMT 2024","Sun May 12 01:18:22 GMT 2024","1080","firefox","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"passed","Sun May 12 01:21:24 GMT 2024","Sun May 12 01:21:29 GMT 2024","4206","webkit","login.spec.ts","Login form","","","should show errors, if fields empty",""
"failed","Sun May 12 01:20:56 GMT 2024","Sun May 12 01:20:57 GMT 2024","443","webkit","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun May 12 01:23:19 GMT 2024","Sun May 12 01:23:24 GMT 2024","4517","webkit","registration.spec.ts","Registration page","","","should have validation",""
"passed","Sun May 12 01:18:22 GMT 2024","Sun May 12 01:18:22 GMT 2024","249","firefox","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"failed","Sun May 12 01:18:32 GMT 2024","Sun May 12 01:18:36 GMT 2024","4436","firefox","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun May 12 01:20:42 GMT 2024","Sun May 12 01:20:46 GMT 2024","4636","firefox","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"failed","Sun May 12 01:17:57 GMT 2024","Sun May 12 01:18:00 GMT 2024","2731","chromium","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Sun May 12 01:18:22 GMT 2024","Sun May 12 01:18:22 GMT 2024","289","firefox","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Sun May 12 01:15:37 GMT 2024","Sun May 12 01:15:37 GMT 2024","117","chromium","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Sun May 12 01:18:56 GMT 2024","Sun May 12 01:18:59 GMT 2024","3160","firefox","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"passed","Sun May 12 01:17:45 GMT 2024","Sun May 12 01:17:48 GMT 2024","3390","chromium","registration.spec.ts","Registration page","","","should have validation",""
"passed","Sun May 12 01:15:57 GMT 2024","Sun May 12 01:15:59 GMT 2024","2927","chromium","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Sun May 12 01:18:01 GMT 2024","Sun May 12 01:18:05 GMT 2024","3601","chromium","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"passed","Sun May 12 01:20:58 GMT 2024","Sun May 12 01:20:58 GMT 2024","283","webkit","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"failed","Sun May 12 01:23:35 GMT 2024","Sun May 12 01:23:39 GMT 2024","4050","webkit","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Sun May 12 01:21:32 GMT 2024","Sun May 12 01:21:36 GMT 2024","3867","webkit","login.spec.ts","Login form","","","should do password visible on eye button click",""
"passed","Sun May 12 01:15:37 GMT 2024","Sun May 12 01:15:37 GMT 2024","229","chromium","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"passed","Sun May 12 01:15:29 GMT 2024","Sun May 12 01:15:35 GMT 2024","5954","chromium","dashboard.spec.ts","","","","Create login context",""
"failed","Sun May 12 01:15:54 GMT 2024","Sun May 12 01:15:56 GMT 2024","2534","chromium","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"failed","Sun May 12 01:21:20 GMT 2024","Sun May 12 01:21:24 GMT 2024","3756","webkit","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"passed","Sun May 12 01:23:45 GMT 2024","Sun May 12 01:23:49 GMT 2024","3724","webkit","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"passed","Sun May 12 01:15:37 GMT 2024","Sun May 12 01:15:37 GMT 2024","113","chromium","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
