"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 21 01:27:36 GMT 2024","Sun Jul 21 01:27:40 GMT 2024","3431","webkit","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"passed","Sun Jul 21 01:27:33 GMT 2024","Sun Jul 21 01:27:36 GMT 2024","3789","webkit","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Sun Jul 21 01:26:54 GMT 2024","Sun Jul 21 01:26:58 GMT 2024","3927","firefox","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"passed","Sun Jul 21 01:24:52 GMT 2024","Sun Jul 21 01:24:56 GMT 2024","4218","firefox","login.spec.ts","Login form","","","should show errors, if fields empty",""
"passed","Sun Jul 21 01:29:49 GMT 2024","Sun Jul 21 01:29:53 GMT 2024","3189","webkit","registration.spec.ts","Registration page","","","should have google terms and privacy links",""
"passed","Sun Jul 21 01:26:08 GMT 2024","Sun Jul 21 01:26:31 GMT 2024","23237","firefox","registration.spec.ts","Registration page","","","should register with right data",""
"failed","Sun Jul 21 01:26:48 GMT 2024","Sun Jul 21 01:26:52 GMT 2024","3979","firefox","registration.spec.ts","Registration page","","","should show message if user already exist",""
"failed","Sun Jul 21 01:29:40 GMT 2024","Sun Jul 21 01:29:44 GMT 2024","3521","webkit","registration.spec.ts","Registration page","","","should show message if user already exist",""
"passed","Sun Jul 21 01:21:07 GMT 2024","Sun Jul 21 01:21:35 GMT 2024","27497","chromium","dashboard.spec.ts","","","","Create login context",""
"passed","Sun Jul 21 01:24:22 GMT 2024","Sun Jul 21 01:24:24 GMT 2024","1101","firefox","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"passed","Sun Jul 21 01:24:24 GMT 2024","Sun Jul 21 01:24:24 GMT 2024","262","firefox","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Sun Jul 21 01:24:24 GMT 2024","Sun Jul 21 01:24:24 GMT 2024","262","firefox","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Sun Jul 21 01:21:37 GMT 2024","Sun Jul 21 01:21:37 GMT 2024","157","chromium","dashboard.spec.ts","Dashboard page","","","should have new urls report",""
"passed","Sun Jul 21 01:26:34 GMT 2024","Sun Jul 21 01:26:38 GMT 2024","3145","firefox","registration.spec.ts","Registration page","","","should have validation",""
"failed","Sun Jul 21 01:21:36 GMT 2024","Sun Jul 21 01:21:36 GMT 2024","324","chromium","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun Jul 21 01:22:04 GMT 2024","Sun Jul 21 01:22:06 GMT 2024","2023","chromium","login.spec.ts","Login form","","","should show error, if email field filled, but it is not an email",""
"failed","Sun Jul 21 01:27:07 GMT 2024","Sun Jul 21 01:27:08 GMT 2024","462","webkit","dashboard.spec.ts","Dashboard page","","","should have segments analisis",""
"passed","Sun Jul 21 01:27:09 GMT 2024","Sun Jul 21 01:27:09 GMT 2024","274","webkit","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Sun Jul 21 01:27:40 GMT 2024","Sun Jul 21 01:27:43 GMT 2024","3384","webkit","login.spec.ts","Login form","","","should do password visible on eye button click",""
"failed","Sun Jul 21 01:24:34 GMT 2024","Sun Jul 21 01:24:38 GMT 2024","3919","firefox","login.spec.ts","Login form","","","should login with right creds",""
"passed","Sun Jul 21 01:21:37 GMT 2024","Sun Jul 21 01:21:37 GMT 2024","119","chromium","dashboard.spec.ts","Dashboard page","","","should have shipping countries report",""
"passed","Sun Jul 21 01:29:26 GMT 2024","Sun Jul 21 01:29:30 GMT 2024","4049","webkit","registration.spec.ts","Registration page","","","should have validation",""
"failed","Sun Jul 21 01:21:51 GMT 2024","Sun Jul 21 01:21:53 GMT 2024","2121","chromium","login.spec.ts","Login form","","","should login with right creds",""
"failed","Sun Jul 21 01:27:17 GMT 2024","Sun Jul 21 01:27:20 GMT 2024","3335","webkit","login.spec.ts","Login form","","","should login with right creds",""
"failed","Sun Jul 21 01:24:00 GMT 2024","Sun Jul 21 01:24:03 GMT 2024","2677","chromium","registration.spec.ts","Registration page","","","should show message if user already exist",""
"failed","Sun Jul 21 01:21:59 GMT 2024","Sun Jul 21 01:22:01 GMT 2024","2214","chromium","login.spec.ts","Login form","","","should show error alert, if creds wrong",""
"passed","Sun Jul 21 01:24:59 GMT 2024","Sun Jul 21 01:25:01 GMT 2024","2581","firefox","login.spec.ts","Login form","","","should do password visible on eye button click",""
"passed","Sun Jul 21 01:29:22 GMT 2024","Sun Jul 21 01:29:26 GMT 2024","3796","webkit","registration.spec.ts","Registration page","","","should have disabled submit button if form is empty",""
"passed","Sun Jul 21 01:29:45 GMT 2024","Sun Jul 21 01:29:49 GMT 2024","4314","webkit","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"broken","Sun Jul 21 01:28:49 GMT 2024","Sun Jul 21 01:29:20 GMT 2024","30960","webkit","registration.spec.ts","Registration page","","","should register with right data",""
"passed","Sun Jul 21 01:24:10 GMT 2024","Sun Jul 21 01:24:14 GMT 2024","3922","firefox","dashboard.spec.ts","","","","Create login context",""
"passed","Sun Jul 21 01:27:01 GMT 2024","Sun Jul 21 01:27:06 GMT 2024","4438","webkit","dashboard.spec.ts","","","","Create login context",""
"passed","Sun Jul 21 01:27:08 GMT 2024","Sun Jul 21 01:27:09 GMT 2024","401","webkit","dashboard.spec.ts","Dashboard page","","","should have words cloud",""
"passed","Sun Jul 21 01:24:04 GMT 2024","Sun Jul 21 01:24:07 GMT 2024","3214","chromium","registration.spec.ts","Registration page","","","should have terms and privacy links",""
"passed","Sun Jul 21 01:26:31 GMT 2024","Sun Jul 21 01:26:34 GMT 2024","3079","firefox","registration.spec.ts","Registration page","","","should have disabled submit button if form is empty",""
"passed","Sun Jul 21 01:22:06 GMT 2024","Sun Jul 21 01:22:09 GMT 2024","2403","chromium","login.spec.ts","Login form","","","should do password visible on eye button click",""
